景点名称,用户昵称,用户ID链接,评星,评分,评论文本,评论时间,点赞数,回应数,_text,_score,_group,_id,sentiment,sentiment_conf
永庆坊,海豚,https://www.dianping.com/member/2024704,3.5,设施：3.5；环境：3.5；服务：3.5；,"2024/02/06
过年提前放假刚好没有什么安排临时决定过来逛逛。11点左右到人不算多，到1点左右准备返程的时候人多了，还有不少拖行李箱的。带老人家不能逛太久所以没有进去粤剧博物馆、舞狮馆、李小龙故居等。看到攻略说的几家书店也是在外面经过没有进去看看。走马观花逛完到恩宁路吃吃吃。阿婆牛杂吃了，真心不推荐，买了招聘牛杂，2/3是肠，而且不入味。陈添记吃了，炸鱼腐串可以不试，推荐鱼皮，猪肠粉就是花生酱不错，不饿也可以不点。恩宁雪糕、街尾糖水都试了。",2024-03-14 14:28,0,0,"2024/02/06
过年提前放假刚好没有什么安排临时决定过来逛逛。11点左右到人不算多，到1点左右准备返程的时候人多了，还有不少拖行李箱的。带老人家不能逛太久所以没有进去粤剧博物馆、舞狮馆、李小龙故居等。看到攻略说的几家书店也是在外面经过没有进去看看。走马观花逛完到恩宁路吃吃吃。阿婆牛杂吃了，真心不推荐，买了招聘牛杂，2/3是肠，而且不入味。陈添记吃了，炸鱼腐串可以不试，推荐鱼皮，猪肠粉就是花生酱不错，不饿也可以不点。恩宁雪糕、街尾糖水都试了。",设施：3.5；环境：3.5；服务：3.5；,,38,negative,0.9113820195198059
永庆坊,雪妖,https://www.dianping.com/member/55258374,5.0,设施：5.0；环境：5.0；服务：5.0；,我们骑着车溜溜达达就到了永庆坊，每个城市都有这样的老地方，虽然翻修保护没有沧桑感了，但也能感觉到历史的气场，比如李小龙故居，好像一下儿回到过去。永庆坊胡同儿纵横交错，里面有吃吃喝喝的特色小店，小情小调的在里面走走挺有意思的。,2024-03-12 17:49,0,0,我们骑着车溜溜达达就到了永庆坊，每个城市都有这样的老地方，虽然翻修保护没有沧桑感了，但也能感觉到历史的气场，比如李小龙故居，好像一下儿回到过去。永庆坊胡同儿纵横交错，里面有吃吃喝喝的特色小店，小情小调的在里面走走挺有意思的。,设施：5.0；环境：5.0；服务：5.0；,,39,positive,0.8551998138427734
永庆坊,猪猪,https://www.dianping.com/member/2090884950,5.0,设施：5.0；环境：5.0；服务：5.0；,广州的老街永庆坊，里面有李小龙故居，粤剧院，每天都有表演，很热闹。,2024-03-06 18:22,1,0,广州的老街永庆坊，里面有李小龙故居，粤剧院，每天都有表演，很热闹。,设施：5.0；环境：5.0；服务：5.0；,,40,positive,0.6663095951080322
永庆坊,爱睡觉的圆圆,https://www.dianping.com/member/15879508,4.5,设施：4.5；环境：4.5；服务：4.5；,春节在广州，本想来永庆坊好好逛逛呀，但是人从众啊，这里有李小龙祖居，还有粤剧博物馆，到处的都要排长队，想看看月亮桥，结果一会儿一个叠月桥，一个抱月桥，大概看看建筑就不错了，随便走了走，也算到此一游了，再见,2024-03-03 10:00,0,0,春节在广州，本想来永庆坊好好逛逛呀，但是人从众啊，这里有李小龙祖居，还有粤剧博物馆，到处的都要排长队，想看看月亮桥，结果一会儿一个叠月桥，一个抱月桥，大概看看建筑就不错了，随便走了走，也算到此一游了，再见,设施：4.5；环境：4.5；服务：4.5；,,41,negative,0.8114777207374573
永庆坊,昙花一现_为谁开,https://www.dianping.com/member/32563640,5.0,设施：5.0；环境：5.0；服务：5.0；,"「永庆坊2期」从西关永庆坊步行🚶‍♀️及可达，在上下九路上。
永庆坊，又名永庆片区，位于广州市荔湾区恩宁路，东连上下九地标商业街，南衔最美欧陆风情岛沙面，是较具广州都市人文底蕴的西关旧址地域。按照“老城市·新活力”的总体要求注入新时代的城市生活形态，是广州市致力打造的、具有历史文化传承和当代都市融合的、中国新时期城市有机更新的标杆。永庆坊内有銮舆堂、李小龙祖居、民国大宅等历史建筑以及传统民居，周边坐拥粤剧艺术博物馆、八和会馆等历史文化建筑。",2024-03-02 22:36,1,0,"「永庆坊2期」从西关永庆坊步行🚶‍♀️及可达，在上下九路上。
永庆坊，又名永庆片区，位于广州市荔湾区恩宁路，东连上下九地标商业街，南衔最美欧陆风情岛沙面，是较具广州都市人文底蕴的西关旧址地域。按照“老城市·新活力”的总体要求注入新时代的城市生活形态，是广州市致力打造的、具有历史文化传承和当代都市融合的、中国新时期城市有机更新的标杆。永庆坊内有銮舆堂、李小龙祖居、民国大宅等历史建筑以及传统民居，周边坐拥粤剧艺术博物馆、八和会馆等历史文化建筑。",设施：5.0；环境：5.0；服务：5.0；,,42,negative,0.6290854811668396
永庆坊,milo_bj,https://www.dianping.com/member/2051880,3.5,设施：4.0；环境：4.0；服务：3.5；,周日的永庆坊人从众啊啊啊！毫无体验感，只能顺着人流走。这里商业化程度高，敞开吃吃喝喝只要不怕人多。越剧艺术博物馆怎么摩肩接踵的进，再接着原封不动节奏的出。演员表演但赶上麦克风有问题，听的是断断续续。李小龙故居七拐八拐的总算是签到打了卡。我有人多恐惧症这里美好的夜景就不享受了，还得赶飞机回老家,2024-02-29 21:31,0,0,周日的永庆坊人从众啊啊啊！毫无体验感，只能顺着人流走。这里商业化程度高，敞开吃吃喝喝只要不怕人多。越剧艺术博物馆怎么摩肩接踵的进，再接着原封不动节奏的出。演员表演但赶上麦克风有问题，听的是断断续续。李小龙故居七拐八拐的总算是签到打了卡。我有人多恐惧症这里美好的夜景就不享受了，还得赶飞机回老家,设施：4.0；环境：4.0；服务：3.5；,,43,positive,0.7195244431495667
永庆坊,灰鸽咕咕,https://www.dianping.com/member/852205445,4.0,设施：4.5；环境：4.0；服务：4.0；,"🍃 环境：
曾经热闹的顶级富人区，现如今繁忙依旧
永庆坊改造时被极大保留了历史原貌
很多人说老街区没啥看的
但是这种原汁原味的岭南风情，强烈推荐你来感受下

⚒️ 设施：
景区内的公共区域都很完好健全
也专门为老手艺人辟建了非遗街区
在这开车不是很友好，不少单行线或禁止通行
徒步可能有点特种兵，但确实最方便

🚗 交通：
开车来的话建议停在尾图的景区停车场，性价比较高
自行车在这里也不是很方便，街道很窄，建议徒步",2024-02-27 23:18,0,0,"🍃 环境：
曾经热闹的顶级富人区，现如今繁忙依旧
永庆坊改造时被极大保留了历史原貌
很多人说老街区没啥看的
但是这种原汁原味的岭南风情，强烈推荐你来感受下

⚒️ 设施：
景区内的公共区域都很完好健全
也专门为老手艺人辟建了非遗街区
在这开车不是很友好，不少单行线或禁止通行
徒步可能有点特种兵，但确实最方便

🚗 交通：
开车来的话建议停在尾图的景区停车场，性价比较高
自行车在这里也不是很方便，街道很窄，建议徒步",设施：4.5；环境：4.0；服务：4.0；,,44,positive,0.914178729057312
永庆坊,anjuju,https://www.dianping.com/member/8843644,2.5,设施：2.5；环境：2.5；服务：2.5；,"人多到不想拍照 
很像初期的田子坊 
人很多 店很多
坊内有个李小龙故居还是纪念馆之类的
匆匆逛了一下 就走了 
来不了 来不了",2024-02-25 17:33,0,0,"人多到不想拍照 
很像初期的田子坊 
人很多 店很多
坊内有个李小龙故居还是纪念馆之类的
匆匆逛了一下 就走了 
来不了 来不了",设施：2.5；环境：2.5；服务：2.5；,,45,negative,0.7360219955444336
永庆坊,迷迷糊糊的溜达,https://www.dianping.com/member/2634317881,5.0,设施：5.0；环境：5.0；服务：5.0；,我们先去了粤剧艺术博物馆，已进到里面。充满岭南的园林风格。布置的非常精美。青岛博物馆里。会讲一些关于越剧的。历史文化虽然不太懂，可以简单看一下。然后就是逛逛永庆访的建筑。里面有李小龙的故居，会介绍李小龙的。一些历史节点。永庆访值得来。如果仔细逛的话大概两三个小时吧。,2024-02-22 22:35,0,0,我们先去了粤剧艺术博物馆，已进到里面。充满岭南的园林风格。布置的非常精美。青岛博物馆里。会讲一些关于越剧的。历史文化虽然不太懂，可以简单看一下。然后就是逛逛永庆访的建筑。里面有李小龙的故居，会介绍李小龙的。一些历史节点。永庆访值得来。如果仔细逛的话大概两三个小时吧。,设施：5.0；环境：5.0；服务：5.0；,,46,positive,0.8234618306159973
永庆坊,*琴_613,https://www.dianping.com/member/128418962,4.5,设施：4.5；环境：4.5；服务：4.5；,永庆坊是广州保存最为完整的骑楼建筑群和中西合璧风格的民国建筑，具有厚重的历史文化积淀。走走逛逛也要2个小时，里面有李小龙故居，也有很多文创小店，走累了找家饮品店歇歇脚非常不错，还可以去旁边的粤剧博物馆了解一下粤剧历史,2024-02-20 23:15,0,0,永庆坊是广州保存最为完整的骑楼建筑群和中西合璧风格的民国建筑，具有厚重的历史文化积淀。走走逛逛也要2个小时，里面有李小龙故居，也有很多文创小店，走累了找家饮品店歇歇脚非常不错，还可以去旁边的粤剧博物馆了解一下粤剧历史,设施：4.5；环境：4.5；服务：4.5；,,47,positive,0.8329373002052307
永庆坊,猫格格,https://www.dianping.com/member/762084623,3.5,设施：4.5；环境：4.5；服务：4.5；,晚上带着姐姐溜达了一圈 氛围感好好，一些商铺还保留着原来的样子，姐姐很喜欢觉得非常像北京的798，文创店绝对是孩子们最喜欢的地方可惜晚上有些景致看不清楚，所以第二天白天又带着姐妹俩逛了一圈，还参观了李小龙的故居，和夜景相比真的是各有各的美。,"2024-02-19
  更新于2024-02-20 00:11",0,0,晚上带着姐姐溜达了一圈 氛围感好好，一些商铺还保留着原来的样子，姐姐很喜欢觉得非常像北京的798，文创店绝对是孩子们最喜欢的地方可惜晚上有些景致看不清楚，所以第二天白天又带着姐妹俩逛了一圈，还参观了李小龙的故居，和夜景相比真的是各有各的美。,设施：4.5；环境：4.5；服务：4.5；,,48,positive,0.972467303276062
永庆坊,炎风萧萧_8422,https://www.dianping.com/member/1312307692,4.0,设施：4.0；环境：4.0；服务：4.0；,广州永庆坊是一个类似宽窄巷子，锦里的大片骑楼或者我的理解就是大片城中村改造成景点的地方～游客人很多哈～可以来感觉一下人山人海的力量。我比较喜欢的是李小龙祖居，有点意思～就是李小龙爸爸的老房子～广式的建筑风格是真的跟内地有所不同～区别很大。其他的风景什么的都是大同小异，可以靠经验和想象脑补一下啦～来不来？,2024-02-19 23:38,0,0,广州永庆坊是一个类似宽窄巷子，锦里的大片骑楼或者我的理解就是大片城中村改造成景点的地方～游客人很多哈～可以来感觉一下人山人海的力量。我比较喜欢的是李小龙祖居，有点意思～就是李小龙爸爸的老房子～广式的建筑风格是真的跟内地有所不同～区别很大。其他的风景什么的都是大同小异，可以靠经验和想象脑补一下啦～来不来？,设施：4.0；环境：4.0；服务：4.0；,,49,positive,0.6103793382644653
永庆坊,仙女提,https://www.dianping.com/member/8668236,5.0,设施：5.0；环境：5.0；服务：5.0；,"来广州感受到岭南建筑风格的永庆坊很值得去哦
虽然有一些商业化 但是也很值得来
【粵剧艺术博物馆】：关于粤剧的历史文化
还有一些历史上的名角 有免费戏台的演出
时间 10:30-11:30；15:00-16:00；19:30-20:30
虽然听不懂
【李小龙故居】：有李小龙的铜像，还有家族谱～西关大屋砖木结构
【活字印刷店 】：可以找到自己的名字 很有意思
旁边就是一个特别颜值高的茶具花茶都可以品尝
不远处就是上下九路步行街 建筑风格完全不同 都可以感受一下",2024-02-16 23:11,1,0,"来广州感受到岭南建筑风格的永庆坊很值得去哦
虽然有一些商业化 但是也很值得来
【粵剧艺术博物馆】：关于粤剧的历史文化
还有一些历史上的名角 有免费戏台的演出
时间 10:30-11:30；15:00-16:00；19:30-20:30
虽然听不懂
【李小龙故居】：有李小龙的铜像，还有家族谱～西关大屋砖木结构
【活字印刷店 】：可以找到自己的名字 很有意思
旁边就是一个特别颜值高的茶具花茶都可以品尝
不远处就是上下九路步行街 建筑风格完全不同 都可以感受一下",设施：5.0；环境：5.0；服务：5.0；,,50,positive,0.9817987084388733
