ASIN,内容,_text,_score,_group,_id,sentiment,sentiment_conf,cluster_id
古城,真的不要来潮州了，这是最近网上网友说的最多关于潮州的话，五一假期潮州被游客攻城，巨大人流量车流量导致游客们体验感都非常差，但潮州真的就是这样子的吗,真的不要来潮州了，这是最近网上网友说的最多关于潮州的话，五一假期潮州被游客攻城，巨大人流量车流量导致游客们体验感都非常差，但潮州真的就是这样子的吗,,古城,98,negative,0.9982979893684387,19
古城,全新改版,全新改版,,古城,99,positive,0.6732147932052612,5
古城,1600年历史的潮州古城，50条街巷错综复杂，每一座牌坊都与众不同,1600年历史的潮州古城，50条街巷错综复杂，每一座牌坊都与众不同,,古城,100,positive,0.989132821559906,4
古城,被抖音骗过来的～,被抖音骗过来的～,,古城,101,negative,0.9867124557495117,5
文化,潮州是历史文化名城，逛古城牌坊街，真是潮汕很有文化底蕴的地方,潮州是历史文化名城，逛古城牌坊街，真是潮汕很有文化底蕴的地方,,文化,102,positive,0.998512327671051,2
古城,潮州古城，南澳岛旅游,潮州古城，南澳岛旅游,,古城,103,positive,0.9827558994293213,10
古城,潮州  ｜ 一半烟火  一半生活,潮州  ｜ 一半烟火  一半生活,,古城,104,negative,0.7923385500907898,5
古城,假期中古巷牌坊楼宇古建筑走走看看,假期中古巷牌坊楼宇古建筑走走看看,,古城,105,positive,0.9928359389305115,12
古城,潮州旅游攻略保姆级省心出行逛吃古城,潮州旅游攻略保姆级省心出行逛吃古城,,古城,106,positive,0.9986239671707153,19
环境,潮州古城是广东省潮州市的一个历史文化名城，有着丰富的历史和文化遗产。这座城市建立于唐朝，拥有超过1300年的历史。以下是潮州古城的一些主要特点：  1. 厚重的历史底蕴：潮州作为一个古老的港口城市，曾经是海上丝绸之路和海域贸易的重要节点，因此吸引了来自东南亚、中东和欧洲等地的商贸交流。悠久的历史使得潮州古城充满了浓厚的历史氛围。  2. 独特的建筑风格：潮州古城的建筑风格独特，融合了汉、满、回、客等多种民族的建筑特色。潮州建筑注重雕饰，以木结构和石雕装饰为主，具有极高的艺术价值和观赏性。  3. 文化底蕴深厚：潮州古城是中国南方文化的重要发源地之一，孕育了潮剧、潮州音乐、侨乡文化等丰富的民俗文化。当地人民对传统文化的保护和传承非常重视，潮州古城也成为了许多传统艺术表演的重要场所。  4. 名胜古迹众多：潮州古城内有许多历史名胜古迹，如开元寺、文庙、陈塘关等，这些古迹见证了潮州的历史变迁和文化繁荣。此外，潮州古城周边还有一些自然景观，如湘子桥、鳌头山等，供游客欣赏和观光。  总之，潮州古城以其丰富的历史遗产、独特的建筑风格和深厚的文化底蕴，吸引了大量的游客和文化爱好者前来探索和体验。它是广东省一个不可错过的历史文化景区。,潮州古城是广东省潮州市的一个历史文化名城，有着丰富的历史和文化遗产。这座城市建立于唐朝，拥有超过1300年的历史。以下是潮州古城的一些主要特点：  1. 厚重的历史底蕴：潮州作为一个古老的港口城市，曾经是海上丝绸之路和海域贸易的重要节点，因此吸引了来自东南亚、中东和欧洲等地的商贸交流。悠久的历史使得潮州古城充满了浓厚的历史氛围。  2. 独特的建筑风格：潮州古城的建筑风格独特，融合了汉、满、回、客等多种民族的建筑特色。潮州建筑注重雕饰，以木结构和石雕装饰为主，具有极高的艺术价值和观赏性。  3. 文化底蕴深厚：潮州古城是中国南方文化的重要发源地之一，孕育了潮剧、潮州音乐、侨乡文化等丰富的民俗文化。当地人民对传统文化的保护和传承非常重视，潮州古城也成为了许多传统艺术表演的重要场所。  4. 名胜古迹众多：潮州古城内有许多历史名胜古迹，如开元寺、文庙、陈塘关等，这些古迹见证了潮州的历史变迁和文化繁荣。此外，潮州古城周边还有一些自然景观，如湘子桥、鳌头山等，供游客欣赏和观光。  总之，潮州古城以其丰富的历史遗产、独特的建筑风格和深厚的文化底蕴，吸引了大量的游客和文化爱好者前来探索和体验。它是广东省一个不可错过的历史文化景区。,,环境,107,positive,0.9995775818824768,2
美食,二刷潮州亲子游，古城的潮州美食真的让人念念不忘，潮州肠粉，芝麻糊，腐乳鸡翅。 还有韩江上的超美落日，潮州适合带小朋友慢慢地走慢慢地看慢慢地品尝各种潮汕小吃。,二刷潮州亲子游，古城的潮州美食真的让人念念不忘，潮州肠粉，芝麻糊，腐乳鸡翅。 还有韩江上的超美落日，潮州适合带小朋友慢慢地走慢慢地看慢慢地品尝各种潮汕小吃。,,美食,108,positive,0.9998358488082886,19
古城,广济楼始建于明洪武三年（1370年），为广东潮州名城标志之一,广济楼始建于明洪武三年（1370年），为广东潮州名城标志之一,,古城,109,positive,0.9752979874610901,11
古城,大美潮汕城…我的故乡,大美潮汕城…我的故乡,,古城,110,positive,0.9880983233451843,5
文化,总要来一趟潮州吧，逛逛这历史悠久的牌坊街，感受一下古城的文化气息，,总要来一趟潮州吧，逛逛这历史悠久的牌坊街，感受一下古城的文化气息，,,文化,111,positive,0.9986525177955627,9
古城,白天正常通行，晚上断成两截，如此神奇的古桥，你见过吗广济桥，抖音小助手,白天正常通行，晚上断成两截，如此神奇的古桥，你见过吗广济桥，抖音小助手,,古城,112,positive,0.8920053243637085,8
古城,潮州古城牌坊街夜景很美，夜色撩人,潮州古城牌坊街夜景很美，夜色撩人,,古城,113,positive,0.9960824251174927,8
古城,潮州古城牌坊街夜景很美,潮州古城牌坊街夜景很美,,古城,114,positive,0.993502676486969,8
环境,"潮州古城 位于广东省潮州市内，是广东省第一批获得“国家历史文化名城”荣誉称号的两座城市之一,是中国优秀旅游城市,曾经是“十相留声”之地,素有“海滨邹鲁”、“岭海名邦”之美誉，潮州有驰名中外的“潮州八景”,有“三山一水绕城廓”的自然景观,更有以潮州方言、潮剧、潮州音乐、潮州工艺、潮州菜和潮州工夫茶等为代表的自成体系、独具一格的旅游文化","潮州古城 位于广东省潮州市内，是广东省第一批获得“国家历史文化名城”荣誉称号的两座城市之一,是中国优秀旅游城市,曾经是“十相留声”之地,素有“海滨邹鲁”、“岭海名邦”之美誉，潮州有驰名中外的“潮州八景”,有“三山一水绕城廓”的自然景观,更有以潮州方言、潮剧、潮州音乐、潮州工艺、潮州菜和潮州工夫茶等为代表的自成体系、独具一格的旅游文化",,环境,115,positive,0.9981325268745422,2
古城,“你一句真上头  我就到了真汕头.”,“你一句真上头  我就到了真汕头.”,,古城,116,negative,0.7216464281082153,5
古城,南澳县&潮州古城有很多游客，挺热闹的地方,南澳县&潮州古城有很多游客，挺热闹的地方,,古城,117,positive,0.9932639598846436,19
古城,潮州古城官塘牌坊街,潮州古城官塘牌坊街,,古城,118,positive,0.982311487197876,4
古城,总要去趟潮州吧，去趟广济桥，吹吹北堤的 晚风，走走牌坊街，看看西湖的美景，和爱 的人去“拜老爷”感受来自古城的夏天,总要去趟潮州吧，去趟广济桥，吹吹北堤的 晚风，走走牌坊街，看看西湖的美景，和爱 的人去“拜老爷”感受来自古城的夏天,,古城,119,positive,0.9980872273445129,19
古城,姐妹们刚从潮州回来，不知该不该讲,姐妹们刚从潮州回来，不知该不该讲,,古城,120,positive,0.6138638854026794,5
古城,深度潮州古城纯玩2天 出发日期：6月6日已上客 【潮州古城&汕头】 入住古城周边酒店 晚上观赏潮州夜景灯光秀,深度潮州古城纯玩2天 出发日期：6月6日已上客 【潮州古城&汕头】 入住古城周边酒店 晚上观赏潮州夜景灯光秀,,古城,121,positive,0.9987989664077759,8
古城,潮州2天2夜懒人攻略 潮州是一座满足视觉和味觉的小城，慢生活节奏 潮州人民热情好客，这几天的“阿妹”听着好亲切,潮州2天2夜懒人攻略 潮州是一座满足视觉和味觉的小城，慢生活节奏 潮州人民热情好客，这几天的“阿妹”听着好亲切,,古城,122,positive,0.9852531552314758,19
古城,潮汕超强游玩攻略&吃喝玩乐&公司团建,潮汕超强游玩攻略&吃喝玩乐&公司团建,,古城,123,positive,0.9946779012680054,5
牌坊街,总要去趟潮州吧，去趟广济桥，吹吹北堤的晚饭，走走牌坊街，看看西湖的夜景，和爱的人一起“拜老爷”,总要去趟潮州吧，去趟广济桥，吹吹北堤的晚饭，走走牌坊街，看看西湖的夜景，和爱的人一起“拜老爷”,,牌坊街,124,positive,0.9972139000892639,19
古城,小三（mini 3pro)特有竖拍模式下的潮州古城,小三（mini 3pro)特有竖拍模式下的潮州古城,,古城,125,positive,0.9794338345527649,4
美食,潮州古城有古城墙，有牌坊街，有西湖，有牛肉火锅，有潮州美食，还有粤奇胜，,潮州古城有古城墙，有牌坊街，有西湖，有牛肉火锅，有潮州美食，还有粤奇胜，,,美食,126,positive,0.9985687732696533,2
古城,带你看不一样的潮州,带你看不一样的潮州,,古城,127,positive,0.9552337527275085,5
美食,逛潮州古城，吃潮汕美食│旅行攻略篇,逛潮州古城，吃潮汕美食│旅行攻略篇,,美食,128,positive,0.997649610042572,10
古城,潮州逛吃逛吃的一天～还有什么好吃的我没吃到,潮州逛吃逛吃的一天～还有什么好吃的我没吃到,,古城,129,positive,0.9978505373001099,13
古城,潮州攻略 ，一天时间，接地气的逛吃路线,潮州攻略 ，一天时间，接地气的逛吃路线,,古城,130,positive,0.9985532164573669,19
古城,总要去趟潮州吧…去趟广济桥～吹吹北堤的晚风～走走牌坊街～看看西湖的夜景…和爱的家人去“拜老爷”…感受来自古城的春天,总要去趟潮州吧…去趟广济桥～吹吹北堤的晚风～走走牌坊街～看看西湖的夜景…和爱的家人去“拜老爷”…感受来自古城的春天,,古城,131,positive,0.9971038699150085,19
古城,雨夜和灯光把下水门装扮得端庄而柔美。下水门城门里面是步行食街，游人络绎不绝。步行街里层层的牌坊也是一大特色，仿佛穿过时光之门。在步行街上的大排档吃晚饭，点了一碗紫菜肉丸汤和一碟潮州炒粿条（一种用粘米粉做的糕点），味道不错。满街的小吃看着就想吃，可惜肚子容量有限，而且不要浪费，够吃就好。,雨夜和灯光把下水门装扮得端庄而柔美。下水门城门里面是步行食街，游人络绎不绝。步行街里层层的牌坊也是一大特色，仿佛穿过时光之门。在步行街上的大排档吃晚饭，点了一碗紫菜肉丸汤和一碟潮州炒粿条（一种用粘米粉做的糕点），味道不错。满街的小吃看着就想吃，可惜肚子容量有限，而且不要浪费，够吃就好。,,古城,132,positive,0.9998843669891357,14
